"srprec","tract","block","blkreg","srtotreg","pctsrprec","blktotreg","pctblk"
"9101","47902","1003","37","1106","3.345388788","37","100"
"9101","47902","1005","29","1106","2.622061482","29","100"
"9101","47902","2001","101","1106","9.132007233","101","100"
"9101","47902","2002","124","1106","11.211573236","124","100"
"9101","47902","3000","124","1106","11.211573236","124","100"
"9101","47902","3001","65","1106","5.877034358","65","100"
"9101","47902","3002","72","1106","6.50994575","72","100"
"9101","47902","3003","97","1106","8.77034358","97","100"
"9101","47902","3004","36","1106","3.254972875","36","100"
"9101","47902","3005","22","1106","1.98915009","22","100"
"9101","47902","3006","35","1106","3.164556962","35","100"
"9101","47902","3007","40","1106","3.616636528","40","100"
"9101","980200","1003","8","1106","0.723327305","8","100"
"9102","42700","3005","67","1104","6.068840579","67","100"
"9102","42700","3006","112","1104","10.144927536","112","100"
"9102","42800","2008","40","1104","3.623188405","40","100"
"9102","47802","1000","252","1104","22.826086956","252","100"
"9102","47802","1001","195","1104","17.663043478","195","100"
"9102","47802","1002","141","1104","12.77173913","141","100"
"9102","47802","1003","33","1104","2.989130434","33","100"
"9102","47802","1004","49","1104","4.438405797","49","100"
"9102","47802","1005","28","1104","2.536231884","28","100"
"9102","47802","1006","10","1104","0.905797101","10","100"
"9102","47802","1007","18","1104","1.630434782","18","100"
"9102","47802","1008","31","1104","2.807971014","31","100"
"9102","47902","2000","128","1104","11.594202898","128","100"
"9103","42800","1000","79","1047","7.545367717","79","100"
"9103","42800","1001","111","1047","10.601719197","111","100"
"9103","42800","1002","113","1047","10.792741165","113","100"
"9103","42800","1003","42","1047","4.011461318","42","100"
"9103","42800","1004","47","1047","4.489016236","47","100"
"9103","42800","1005","28","1047","2.674307545","28","100"
"9103","42800","1007","40","1047","3.82043935","40","100"
"9103","42800","1008","39","1047","3.724928366","39","100"
"9103","42800","2000","151","1047","14.422158548","151","100"
"9103","42800","2001","25","1047","2.387774594","25","100"
"9103","42800","2002","41","1047","3.915950334","41","100"
"9103","42800","2003","48","1047","4.58452722","48","100"
"9103","42800","2004","36","1047","3.438395415","36","100"
"9103","42800","2006","135","1047","12.893982808","135","100"
"9103","42800","2007","40","1047","3.82043935","40","100"
"9103","42800","2009","36","1047","3.438395415","36","100"
"9103","42800","2010","36","1047","3.438395415","36","100"
"9104","42700","2006","175","1065","16.431924882","175","100"
"9104","42700","3001","180","1065","16.90140845","180","100"
"9104","42700","3002","117","1065","10.985915492","117","100"
"9104","42700","3003","126","1065","11.830985915","126","100"
"9104","42700","3004","178","1065","16.713615023","178","100"
"9104","42700","3007","158","1065","14.835680751","158","100"
"9104","42800","1009","68","1065","6.384976525","68","100"
"9104","42800","1010","63","1065","5.915492957","63","100"
"9105","42601","2003","143","1061","13.477851083","143","100"
"9105","42601","2004","178","1061","16.776625824","178","100"
"9105","42700","1000","109","1061","10.273327049","109","100"
"9105","42700","1001","218","1061","20.546654099","218","100"
"9105","42700","1002","205","1061","19.32139491","205","100"
"9105","42800","1006","134","1061","12.629594721","134","100"
"9105","42800","3007","74","1061","6.974552309","74","100"
"9106","42700","1003","150","1154","12.998266897","150","100"
"9106","42700","1004","168","1154","14.558058925","168","100"
"9106","42700","2001","178","1154","15.424610051","178","100"
"9106","42700","2002","165","1154","14.298093587","165","100"
"9106","42700","2003","150","1154","12.998266897","150","100"
"9106","42700","2004","196","1154","16.984402079","196","100"
"9106","42700","3000","147","1154","12.738301559","147","100"
"9107","42601","2000","236","880","26.818181818","236","100"
"9107","42601","2001","136","880","15.454545454","136","100"
"9107","42601","2002","165","880","18.75","165","100"
"9107","42602","2006","143","880","16.25","143","100"
"9107","42800","3005","83","880","9.431818181","83","100"
"9107","42800","3006","117","880","13.295454545","117","100"
"9108","42601","1000","110","1046","10.51625239","110","100"
"9108","42601","1001","169","1046","16.156787762","169","100"
"9108","42601","1002","85","1046","8.126195028","85","100"
"9108","42601","1003","158","1046","15.105162523","158","100"
"9108","42601","2007","173","1046","16.53919694","173","100"
"9108","42700","1005","195","1046","18.642447418","195","100"
"9108","42700","2000","156","1046","14.913957934","156","100"
"9109","42601","1004","121","1017","11.897738446","121","100"
"9109","42601","1005","149","1017","14.650934119","149","100"
"9109","42601","1006","138","1017","13.569321533","138","100"
"9109","42601","2005","141","1017","13.864306784","141","100"
"9109","42601","2006","185","1017","18.190757128","185","100"
"9109","42602","1006","150","1017","14.749262536","150","100"
"9109","42602","3006","133","1017","13.077679449","133","100"
"9111","42602","2001","135","1065","12.676056338","135","100"
"9111","42602","2002","132","1065","12.394366197","132","100"
"9111","42602","2003","93","1065","8.732394366","93","100"
"9111","42602","2004","53","1065","4.976525821","53","100"
"9111","42602","2005","144","1065","13.52112676","144","100"
"9111","42602","3003","101","1065","9.483568075","101","100"
"9111","42602","3004","70","1065","6.572769953","70","100"
"9111","42602","3005","149","1065","13.990610328","149","100"
"9111","42800","3001","77","1065","7.230046948","77","100"
"9111","42800","3002","37","1065","3.474178403","37","100"
"9111","42800","3003","38","1065","3.568075117","38","100"
"9111","42800","3004","36","1065","3.38028169","36","100"
"9112","42602","1001","145","803","18.05728518","145","100"
"9112","42602","1002","167","803","20.797011207","167","100"
"9112","42602","1003","66","803","8.219178082","66","100"
"9112","42602","1004","44","803","5.479452054","44","100"
"9112","42602","1005","92","803","11.457036114","92","100"
"9112","42602","3001","144","803","17.932752179","144","100"
"9112","42602","3002","145","803","18.05728518","145","100"
"9113","40200","3002","125","1059","11.80358829","125","100"
"9113","40200","3003","190","1059","17.941454202","190","100"
"9113","40200","3004","117","1059","11.04815864","117","100"
"9113","40200","4000","26","1059","2.455146364","75","34.666666666"
"9113","40200","4001","67","1059","6.326723323","67","100"
"9113","40200","4003","190","1059","17.941454202","190","100"
"9113","40200","4004","189","1059","17.847025495","189","100"
"9113","40200","4005","154","1059","14.542020774","154","100"
"9113","42602","2000","1","1059","0.094428706","1","100"
"9114","40200","1005","120","927","12.944983818","120","100"
"9114","40200","2000","37","927","3.99137001","37","100"
"9114","40200","2001","80","927","8.629989212","80","100"
"9114","40200","2002","136","927","14.670981661","136","100"
"9114","40200","2003","154","927","16.612729234","154","100"
"9114","40200","2004","121","927","13.052858683","121","100"
"9114","40200","3000","148","927","15.965480043","148","100"
"9114","40200","3001","131","927","14.131607335","131","100"
"9115","40200","1000","263","940","27.978723404","263","100"
"9115","40200","1001","173","940","18.404255319","173","100"
"9115","40200","1002","159","940","16.914893617","159","100"
"9115","40200","4000","49","940","5.212765957","75","65.333333333"
"9115","40200","4006","156","940","16.59574468","156","100"
"9115","40200","4007","140","940","14.893617021","140","100"
"9116","40100","3003","144","923","15.601300108","144","100"
"9116","40100","3004","156","923","16.90140845","156","100"
"9116","40100","3005","119","923","12.892741061","119","100"
"9116","40100","4003","22","923","2.38353196","22","100"
"9116","40100","4004","6","923","0.650054171","6","100"
"9116","40100","4005","161","923","17.44312026","161","100"
"9116","40200","1003","116","923","12.567713976","116","100"
"9116","40200","1004","166","923","17.984832069","166","100"
"9116","40200","1006","33","923","3.575297941","33","100"
"9117","40100","1000","265","1080","24.537037037","265","100"
"9117","40100","1001","17","1080","1.574074074","17","100"
"9117","40100","1002","131","1080","12.129629629","131","100"
"9117","40100","1003","141","1080","13.055555555","141","100"
"9117","40100","1004","121","1080","11.203703703","121","100"
"9117","40100","4000","137","1080","12.685185185","137","100"
"9117","40100","4001","151","1080","13.981481481","151","100"
"9117","40100","4002","117","1080","10.833333333","117","100"
"9118","40100","2000","60","1065","5.633802816","60","100"
"9118","40100","2001","49","1065","4.600938967","49","100"
"9118","40100","2002","21","1065","1.971830985","21","100"
"9118","40100","2003","142","1065","13.333333333","142","100"
"9118","40100","2004","174","1065","16.338028169","174","100"
"9118","40100","2005","217","1065","20.375586854","217","100"
"9118","40100","3000","141","1065","13.239436619","141","100"
"9118","40100","3001","135","1065","12.676056338","135","100"
"9118","40100","3002","126","1065","11.830985915","126","100"
"9119","47902","1008","107","1182","9.052453468","107","100"
"9119","47902","1009","115","1182","9.729272419","115","100"
"9119","47902","3008","88","1182","7.44500846","88","100"
"9119","47902","3009","88","1182","7.44500846","88","100"
"9119","47902","3010","121","1182","10.236886632","121","100"
"9119","47903","2002","118","1182","9.983079526","118","100"
"9119","47903","2003","131","1182","11.082910321","131","100"
"9119","47903","3000","117","1182","9.898477157","117","100"
"9119","47903","3001","53","1182","4.483925549","53","100"
"9119","47903","3002","56","1182","4.737732656","56","100"
"9119","47903","3003","77","1182","6.514382402","77","100"
"9119","47903","3004","46","1182","3.891708967","46","100"
"9119","47904","1003","3","1182","0.253807106","3","100"
"9119","47904","1007","62","1182","5.245346869","62","100"
"9121","47902","1006","143","1024","13.96484375","143","100"
"9121","47902","1007","128","1024","12.5","128","100"
"9121","47902","2003","144","1024","14.0625","144","100"
"9121","47902","2004","134","1024","13.0859375","134","100"
"9121","47903","1001","130","1024","12.6953125","130","100"
"9121","47903","1002","129","1024","12.59765625","129","100"
"9121","47903","2000","109","1024","10.64453125","109","100"
"9121","47903","2001","107","1024","10.44921875","107","100"
"9122","47801","2002","146","1059","13.786591123","146","100"
"9122","47801","2003","72","1059","6.798866855","72","100"
"9122","47802","3002","158","1059","14.919735599","158","100"
"9122","47802","3003","146","1059","13.786591123","146","100"
"9122","47802","3004","182","1059","17.186024551","182","100"
"9122","47802","3005","108","1059","10.198300283","108","100"
"9122","47902","2005","135","1059","12.747875354","135","100"
"9122","47903","1000","112","1059","10.576015108","112","100"
"9123","47801","2000","143","1217","11.750205423","143","100"
"9123","47801","2001","132","1217","10.846343467","132","100"
"9123","47801","3000","154","1217","12.654067378","154","100"
"9123","47801","3001","153","1217","12.57189811","153","100"
"9123","47801","3002","10","1217","0.821692686","10","100"
"9123","47801","3005","184","1217","15.119145439","184","100"
"9123","47801","3006","135","1217","11.092851273","135","100"
"9123","47802","3000","169","1217","13.886606409","169","100"
"9123","47802","3001","137","1217","11.257189811","137","100"
"9124","47701","1002","197","1147","17.175239755","197","100"
"9124","47701","1003","125","1147","10.897994768","125","100"
"9124","47701","1004","133","1147","11.595466434","133","100"
"9124","47701","1005","148","1147","12.903225806","148","100"
"9124","47701","3002","167","1147","14.559721011","167","100"
"9124","47701","3003","150","1147","13.077593722","150","100"
"9124","47701","3004","115","1147","10.026155187","115","100"
"9124","47701","3005","112","1147","9.764603312","112","100"
"9125","47701","1000","146","898","16.258351893","146","100"
"9125","47701","1001","153","898","17.037861915","153","100"
"9125","47701","2002","165","898","18.37416481","165","100"
"9125","47701","2003","161","898","17.928730512","161","100"
"9125","47701","3000","126","898","14.0311804","126","100"
"9125","47701","3001","147","898","16.369710467","147","100"
"9126","47600","1006","99","1147","8.631211857","99","100"
"9126","47600","1007","165","1147","14.385353095","165","100"
"9126","47600","2006","164","1147","14.298169136","164","100"
"9126","47600","2007","127","1147","11.072362685","127","100"
"9126","47701","2000","140","1147","12.205754141","140","100"
